Fold,Features,Classifier_Params,AUC
outer_fold_1,"['original_shape_SurfaceVolumeRatio', 'original_glrlm_ShortRunEmphasis', 'original_gldm_LargeDependenceEmphasis', 'original_glrlm_RunLengthNonUniformityNormalized', 'original_glrlm_RunPercentage']","{'learning_rate': 0.2, 'n_estimators': 100, 'subsample': 1.0, 'max_depth': 5}",0.5669642857142857
outer_fold_2,"['original_shape_SurfaceVolumeRatio', 'original_glrlm_ShortRunEmphasis', 'original_glrlm_RunLengthNonUniformityNormalized', 'original_gldm_LargeDependenceEmphasis', 'original_glrlm_RunPercentage']","{'max_depth': 3, 'subsample': 0.8, 'n_estimators': 100, 'learning_rate': 0.1}",0.7500000000000001
outer_fold_3,"['original_shape_SurfaceVolumeRatio', 'original_glrlm_RunLengthNonUniformityNormalized', 'original_glrlm_ShortRunEmphasis', 'original_gldm_LargeDependenceEmphasis', 'n_lesions']","{'max_depth': 5, 'subsample': 1.0, 'n_estimators': 100, 'learning_rate': 0.2}",0.6029411764705882
outer_fold_4,"['original_shape_SurfaceVolumeRatio', 'original_gldm_LargeDependenceEmphasis', 'original_glrlm_ShortRunEmphasis', 'original_glrlm_RunLengthNonUniformityNormalized', 'original_glrlm_RunPercentage']","{'max_depth': 3, 'learning_rate': 0.1, 'subsample': 1.0, 'n_estimators': 100}",0.6161764705882353
outer_fold_5,"['original_shape_SurfaceVolumeRatio', 'original_glrlm_RunLengthNonUniformityNormalized', 'original_glrlm_ShortRunEmphasis', 'original_glrlm_RunPercentage', 'original_gldm_LargeDependenceEmphasis']","{'learning_rate': 0.1, 'subsample': 0.8, 'max_depth': 5, 'n_estimators': 100}",0.7132352941176472
