Fold,Features,Classifier_Params,AUC
outer_fold_1,"['original_shape_Flatness', 'original_shape_SurfaceVolumeRatio', 'original_glszm_SizeZoneNonUniformityNormalized', 'original_glcm_Correlation', 'original_glszm_SmallAreaEmphasis']","{'n_estimators': 50, 'subsample': 0.9, 'learning_rate': 0.2, 'max_depth': 30}",0.5546218487394958
outer_fold_2,"['original_shape_Flatness', 'original_shape_SurfaceVolumeRatio', 'original_glcm_Correlation', 'original_glszm_SizeZoneNonUniformityNormalized', 'original_glszm_SmallAreaEmphasis']","{'n_estimators': 50, 'learning_rate': 0.2, 'subsample': 1.0, 'max_depth': 20}",0.676470588235294
outer_fold_3,"['original_shape_Flatness', 'original_shape_SurfaceVolumeRatio', 'original_glszm_SizeZoneNonUniformityNormalized', 'original_glszm_SmallAreaEmphasis', 'original_glcm_Correlation']","{'n_estimators': 100, 'learning_rate': 0.2, 'subsample': 0.9, 'max_depth': 10}",0.7088235294117646
outer_fold_4,"['original_shape_Flatness', 'original_shape_SurfaceVolumeRatio', 'original_glcm_Correlation', 'original_glszm_SizeZoneNonUniformityNormalized', 'original_glszm_SmallAreaEmphasis']","{'subsample': 1.0, 'max_depth': 30, 'n_estimators': 150, 'learning_rate': 0.3}",0.6294117647058823
outer_fold_5,"['original_shape_Flatness', 'original_shape_SurfaceVolumeRatio', 'original_glszm_SizeZoneNonUniformityNormalized', 'original_glcm_Correlation', 'original_glszm_ZonePercentage']","{'subsample': 1.0, 'max_depth': 10, 'n_estimators': 100, 'learning_rate': 0.2}",0.6071428571428572
