Fold,Features,Classifier_Params,AUC
outer_fold_1,"['original_shape_Flatness', 'original_shape_SurfaceVolumeRatio', 'original_gldm_SmallDependenceEmphasis', 'original_glszm_ZonePercentage', 'original_shape_Elongation']","{'max_depth': 10, 'subsample': 0.8, 'n_estimators': 150, 'learning_rate': 0.3}",0.4873949579831933
outer_fold_2,"['original_shape_Flatness', 'original_shape_SurfaceVolumeRatio', 'original_glszm_ZonePercentage', 'original_shape_Elongation', 'original_glszm_SizeZoneNonUniformityNormalized']","{'n_estimators': 50, 'max_depth': 10, 'learning_rate': 0.3, 'subsample': 1.0}",0.6470588235294118
outer_fold_3,"['original_shape_Flatness', 'original_glszm_ZonePercentage', 'original_shape_SurfaceVolumeRatio', 'original_gldm_SmallDependenceEmphasis', 'original_glszm_SizeZoneNonUniformityNormalized']","{'n_estimators': 100, 'max_depth': 20, 'learning_rate': 0.3, 'subsample': 1.0}",0.6617647058823529
outer_fold_4,"['original_shape_Flatness', 'original_shape_SurfaceVolumeRatio', 'original_glszm_SizeZoneNonUniformityNormalized', 'original_glszm_ZonePercentage', 'original_shape_Elongation']","{'n_estimators': 50, 'max_depth': 10, 'subsample': 1.0, 'learning_rate': 0.2}",0.6382352941176471
outer_fold_5,"['original_shape_Flatness', 'original_shape_SurfaceVolumeRatio', 'original_glszm_ZonePercentage', 'original_shape_Elongation', 'original_glszm_SizeZoneNonUniformityNormalized']","{'n_estimators': 100, 'max_depth': 10, 'learning_rate': 0.3, 'subsample': 0.9}",0.7380952380952381
