Fold,Features,Classifier_Params,AUC
outer_fold_1,"['original_shape_Flatness', 'original_shape_SurfaceVolumeRatio', 'original_glcm_Correlation', 'original_glszm_SmallAreaEmphasis', 'original_shape_Elongation']","{'learning_rate': 0.1, 'subsample': 1.0, 'n_estimators': 150, 'max_depth': 30}",0.5518207282913165
outer_fold_2,"['original_shape_Flatness', 'original_glcm_Correlation', 'original_shape_Elongation', 'original_shape_SurfaceVolumeRatio', 'original_glszm_ZonePercentage']","{'n_estimators': 50, 'learning_rate': 0.1, 'subsample': 1.0, 'max_depth': 10}",0.6617647058823528
outer_fold_3,"['original_shape_Flatness', 'original_shape_SurfaceVolumeRatio', 'original_glcm_Correlation', 'original_glszm_SmallAreaEmphasis', 'original_shape_Elongation']","{'n_estimators': 150, 'max_depth': 30, 'learning_rate': 0.2, 'subsample': 0.9}",0.6676470588235295
outer_fold_4,"['original_shape_Flatness', 'original_glcm_Correlation', 'original_shape_SurfaceVolumeRatio', 'original_glszm_SmallAreaEmphasis', 'original_shape_Elongation']","{'n_estimators': 100, 'subsample': 0.9, 'max_depth': 30, 'learning_rate': 0.1}",0.6558823529411765
outer_fold_5,"['original_shape_Flatness', 'original_glcm_Correlation', 'original_glszm_SmallAreaEmphasis', 'original_shape_SurfaceVolumeRatio', 'original_shape_Elongation']","{'n_estimators': 150, 'max_depth': 20, 'learning_rate': 0.3, 'subsample': 0.9}",0.7410714285714286
