Fold,Features,Classifier_Params,AUC
outer_fold_1,"['original_shape_Flatness', 'original_shape_SurfaceVolumeRatio', 'original_glszm_SizeZoneNonUniformityNormalized', 'original_glszm_ZonePercentage', 'original_glszm_SmallAreaEmphasis']","{'n_estimators': 50, 'learning_rate': 0.2, 'subsample': 0.8, 'max_depth': 10}",0.6638655462184874
outer_fold_2,"['original_shape_Flatness', 'original_shape_SurfaceVolumeRatio', 'original_glszm_ZonePercentage', 'original_glszm_SizeZoneNonUniformityNormalized', 'original_glszm_ZoneEntropy']","{'n_estimators': 100, 'learning_rate': 0.2, 'subsample': 0.9, 'max_depth': 10}",0.7088235294117646
outer_fold_3,"['original_shape_Flatness', 'original_shape_SurfaceVolumeRatio', 'original_glszm_SmallAreaEmphasis', 'original_glszm_ZoneEntropy', 'original_glszm_SizeZoneNonUniformityNormalized']","{'learning_rate': 0.1, 'n_estimators': 100, 'subsample': 0.9, 'max_depth': 10}",0.6926470588235294
outer_fold_4,"['original_shape_Flatness', 'original_glszm_ZonePercentage', 'original_shape_SurfaceVolumeRatio', 'original_glszm_SmallAreaEmphasis', 'original_glszm_ZoneEntropy']","{'max_depth': 20, 'learning_rate': 0.2, 'subsample': 0.8, 'n_estimators': 150}",0.6205882352941177
outer_fold_5,"['original_shape_Flatness', 'original_shape_SurfaceVolumeRatio', 'original_glszm_SizeZoneNonUniformityNormalized', 'original_glszm_SmallAreaEmphasis', 'original_glszm_ZonePercentage']","{'learning_rate': 0.1, 'subsample': 1.0, 'n_estimators': 100, 'max_depth': 30}",0.7172619047619048
